id,date_begin,date_end,source_no,name_michno,name_freeman,state,ident_freeman,source,xcoord,ycoord,nation 1,nation 2,nation 3,nation 4,pop_group,US casualties,Native casualties,total casualties,share of native casualties,type_engagement,x,y
"504",1872/11/30,1872/11/30,"48",Lost River,,Oregon,OR-1872/11/29,Michno: Encyclopedia,-2078489.331,2399618.926,Modoc,,,,"1","2","1","3",33.33333333,"3",-121.5966912675,42.0633557283
"505",1878/07/13,1878/07/13,"52",Umatilla Agency,,Oregon,OR-1878/07/13,Michno: Encyclopedia,-1758743.665,2721475.124,Bannock,Paiute,,,"3","0","0","0",,"5",-118.7452255189,45.5780153673
"506",1878/06/28,1878/06/28,"49",Silver River,,Oregon,OR-1878/06/23,Michno: Encyclopedia,-1882209.814,2523085.074,Bannock,Paiute,,,"3","3","5","8",62.5,"6",-119.6520820610,43.5816126230
"507",1878/07/02,1878/07/02,"50",North Fork John Day River,San Juan County,Oregon,OR-1878/07/02,Michno: Encyclopedia,-1797788.516,2678209.209,Bannock,Paiute,,,"3","2","0","2",0,"0",-119.0972963649,45.1162597168
"508",1878/07/06,1878/07/06,"21",Willow Spring,,Oregon,OR-1878/07/06,Michno: Forgotten Fights,-1767444.981,2703717.28,Paiute,Shoshone,Bannock,,"4","1","5","6",83.33333333,"8",-118.7994427253,45.4042263719
"509",1878/07/08,1878/07/08,"51",Birch Creek / Pilot Rock,,Oregon,OR-1878/07/08,Michno: Encyclopedia,-1784070.055,2714088.26,Bannock,Paiute,,,"3","1","1","2",50,"5",-119.0374458239,45.4591041685
"510",1878/07/20,1878/07/20,"53",North Fork John Day River,,Oregon,OR-1878/07/20,Michno: Encyclopedia,-1760326.565,2651827.553,Bannock,Paiute,,,"3","1","0","1",0,"0",-118.5551719839,44.9660576453
"511",1864/06/26,1864/06/26,"3",Little Cheyenne River,,South Dakota,DK-1864/06/26,Michno: Forgotten Fights,-539410.5854,2338995.596,Lakota Sioux,,,,"4","1","0","1",0,"0",-102.7425908886,43.8702811243
"512",1876/08/01,1876/08/01,"4",Red Canyon,,South Dakota,DK-1876/08/01,Michno: Forgotten Fights,-619374.2965,2307010.111,Unidentified,,,,"3","0","0","0",,"5",-103.7056719802,43.5300171700
"513",1876/09/09,1876/09/09,"1",Slim Buttes,,South Dakota,DK-1876/09/09,Michno: Encyclopedia,-546226.0253,2528009.649,Lakota Sioux,,,,"4","3","38","41",92.68292683,"9",-103.0012388618,45.5589725430
"514",1890/12/29,1890/12/29,"2",Wounded Knee Creek,,South Dakota,DK-1890/12/29,Michno: Encyclopedia,-529805.1896,2260446.62,Lakota Sioux,,,,"4","25","128","153",83.66013072,"8",-102.5552930810,43.1742619095
"515",1890/12/30,1890/12/30,"3",White Clay Creek / Drexel Mission,,South Dakota,DK-1890/12/30,Michno: Encyclopedia,-505656.9017,2271071.866,Lakota Sioux,,,,,"1",,"1",0,"0",-102.2660460125,43.2837705925
"516",1862/11/23,1862/11/23,"6",Cache Valley,,Utah,UT-1862/11/23,Michno: Encyclopedia,-1310915.592,2210159.015,Shoshone,,,,"3","0","4","4",100,"10",-111.9873783366,41.8991549492
"517",1862/12/06,1862/12/06,"7",Empey's Ferry,,Utah,UT-1862/12/06,Michno: Encyclopedia,-1335941.13,2189084.878,Shoshone,,,,"3","0","4","4",100,"10",-112.2432065342,41.6757621009
"518",1863/04/12,1863/04/15,"8",Spanish Fork Canyon,,Utah,UT-1863/04/12,Michno: Encyclopedia,-1300378.524,2003369.045,Ute,Goshute,,,"3","0","0","0",,"5",-111.4547637519,40.0930069425
"519",1884/07/15,1884/07/15,"9",White River / Wormington Canyon,,Utah,UT-1884/07/15,Michno: Forgotten Fights,-1245058.914,1724136.73,Ute,,,,"3","2","0","2",0,"0",-110.3118737039,37.7089773054
"520",1863/02/20,1863/02/20,"4",Pass Creek,,Wyoming,WY-1863/02/20,Michno: Encyclopedia,-904111.8396,2132347.974,Ute,,,,"3","0","0","0",,"5",-106.9712831392,41.7246078900
"521",1863/07/07,1863/07/07,"5",Grand Pass,,Wyoming,WY-1863/07/07,Michno: Encyclopedia,-859003.7834,2084586.503,Ute,,,,"3","1","60","61",98.36065574,"10",-106.3654088460,41.3456917336
"522",1864/07/07,1864/07/07,"2",Townsend's Wagon Train,,Wyoming,WY-1864/07/07,Michno: Forgotten Fights,-838551.5193,2343162.183,Cheyenne,,,,"3","5","12","17",70.58823529,"7",-106.4627410259,43.6650477775
"523",1864/07/12,1864/07/12,"6",Kelly Wagon Train,,Wyoming,WY-1864/07/12,Michno: Encyclopedia,-794437.3501,2230524.332,Lakota Sioux,,,,"4","8","0","8",0,"0",-105.7723555334,42.7041186076
"524",1864/07/19,1864/07/19,"3",Brown's Spring,,Wyoming,WY-1864/07/19,Michno: Forgotten Fights,-785788.2082,2266127.749,Lakota Sioux,,,,"4","2","0","2",0,"0",-105.7113016931,43.0290140285
"525",1865/05/20,1865/05/20,"7",Deer Creek Station,,Wyoming,WY-1865/05/20,Michno: Encyclopedia,-805051.0103,2248213.766,Unidentified,,,,"3","1","3","4",75,"8",-105.9246171004,42.8517418132
"526",1865/06/03,1865/06/03,"8",Dry Creek,,Wyoming,WY-1865/06/03,Michno: Encyclopedia,-860772.7268,2251751.652,Unidentified,,,,"3","2","1","3",33.33333333,"3",-106.6108899947,42.8294445598
"527",1865/06/08,1865/06/08,"9",Sage Creek Station,,Wyoming,WY-1865/06/08,Michno: Encyclopedia,-935952.8204,2130579.031,Cheyenne,Lakota Sioux,,,"3","5","0","5",0,"0",-107.3515133829,41.6755657681
"528",1865/06/21,1865/06/21,"4",Sweetwater Station,,Wyoming,WY-1865/06/21,Michno: Forgotten Fights,-890259.5642,2235525.028,Arapaho,,,,"3","3","0","3",0,"0",-106.9482751245,42.6553125787
"529",1865/07/26,1865/07/26,"10",Platte Bridge,,Wyoming,WY-1865/07/26,Michno: Encyclopedia,-839545.4062,2249098.237,Cheyenne,Lakota Sioux,Arapaho,,"3","11","5","16",31.25,"3",-106.3477595945,42.8267481094
"530",1865/07/26,1865/07/26,"11",Red Buttes / Custard's Wagon Train,,Wyoming,WY-1865/07/26,Michno: Encyclopedia,-855023.6608,2262807.549,Cheyenne,Lakota Sioux,Arapaho,,"3","11","5","16",31.25,"3",-106.5556787748,42.9335011499
"531",1865/08/13,1865/08/13,"12",Crazy Woman's Fork,,Wyoming,WY-1865/08/13,Michno: Encyclopedia,-820971.5007,2403438.547,Cheyenne,Lakota Sioux,,,"3","2","2","4",50,"5",-106.3265233160,44.2194827526
"532",1865/08/13,1865/08/15,"13",Bone Pile Creek,Goose Creek,Wyoming,WY-1865/08/13,Michno: Encyclopedia,-772325.5578,2397247.245,Cheyenne,Lakota Sioux,,,"3","2","2","4",50,"5",-105.7110905628,44.2101710764
"533",1865/08/16,1865/08/16,"14",Powder River,Crazy Woman's Creek,Wyoming,WY-1865/08/16,Michno: Encyclopedia,-805493.2462,2416705.623,Cheyenne,,,,"3","0","27","27",100,"10",-106.1510780914,44.3527637001
"534",1865/08/29,1865/08/29,"15",Tongue River,Ft. Reno,Wyoming,WY-1865/08/29,Michno: Encyclopedia,-860330.4909,2490116.773,Cheyenne,Arapaho,,,"3","8","35","43",81.39534884,"8",-106.9423696068,44.9533710227
"535",1865/09/01,1865/09/01,"5",Sawyers's Wagon Train,La Bonte Creek,Wyoming,WY-1865/08/31,Michno: Forgotten Fights,-869154.2397,2481402.058,Cheyenne,Arapaho,,,"3","0","0","0",,"5",-107.0407744804,44.8664469181
"536",1866/07/17,1866/07/17,"16",Cazeau Wagon Train,Popo Agie,Wyoming,WY-1866/07/17,Michno: Encyclopedia,-857677.0759,2440586.358,Lakota Sioux,,,,"4","5","0","5",0,"0",-106.8373883150,44.5141782546
"537",1866/07/20,1866/07/20,"17",Crazy Woman Creek,Horseshoe Creek,Wyoming,WY-1866/07/20,Michno: Encyclopedia,-839103.1704,2390834.826,Lakota Sioux,Cheyenne,,,"4","2","0","2",0,"0",-106.5352409478,44.0892917937
"538",1866/07/24,1866/07/24,"18",Clear Creek,Miner's Delight,Wyoming,WY-1866/07/24,Michno: Encyclopedia,-843525.5288,2402775.193,Lakota Sioux,,,,"4","1","2","3",66.66666667,"7",-106.6069704836,44.1913286740
"539",1866/07/24,1866/07/24,"6",Floyd's Wagon Train,Cottonwood Creek,Wyoming,WY-1866/07/24,Michno: Forgotten Fights,-791592.1724,2279318.576,Lakota Sioux,,,,"4","1","2","3",66.66666667,"7",-105.7992767533,43.1411637418
"540",1866/12/06,1866/12/06,"19",Peno Creek,Snake Mountains,Wyoming,WY-1866/12/06,Michno: Encyclopedia,-851485.774,2450536.665,Lakota Sioux,,,,"4","2","10","12",83.33333333,"8",-106.7740199587,44.6092378863
"541",1866/12/21,1866/12/21,"20",Fort Phil Kearny / Fetterman Fight,Great Sioux War- Goose Creek,Wyoming,WY-1866/12/21,Michno: Encyclopedia,-845736.708,2438154.061,Lakota Sioux,Cheyenne,Arapaho,,"4","79","63","142",44.36619718,"4",-106.6843494832,44.5045951233
"542",1867/06/23,1867/06/23,"7",Bitter Creek,Great Sioux War- Big Horn Mountains,Wyoming,WY-1867/06/23,Michno: Forgotten Fights,-1041954.084,2134747.104,Lakota Sioux,,,,"4","1","0","1",0,"0",-108.6294849811,41.5933179616
"543",1867/08/02,1867/08/02,"21",Wagon Box Fight,Glendo,Wyoming,WY-1867/08/02,Michno: Encyclopedia,-868511.8541,2428424.872,Lakota Sioux,,,,"4","6","60","66",90.90909091,"9",-106.9554530060,44.3946129638
"544",1867/11/04,1867/11/04,"8",Goose Creek/ Shurly's Fight,Great Sioux War- Dull Knife's Village,Wyoming,DK-1867/11/04,Michno: Forgotten Fights,-857018.6782,2462934.899,Unidentified,,,,"3","1","10","11",90.90909091,"9",-106.8612753767,44.7142050739
"545",1867/12/01,1867/12/02,"9",Crazy Woman Creek,Snake River,Wyoming,DK-1867/12/02,Michno: Forgotten Fights,-837364.3448,2397772.21,Lakota Sioux,Cheyenne,,,"4","1","0","1",0,"0",-106.5231929761,44.1528589601
"546",1868/07/19,1868/07/19,"10",Fort Reno,Ft. Washakie,Wyoming,NV-1868/07/19,Michno: Forgotten Fights,-829779.6188,2365982.315,Lakota Sioux,,,,"4","1","0","1",0,"0",-106.3851556692,43.8769716417
"547",1869/04/06,1869/04/06,"11",La Bonte Creek,,Wyoming,WY-1869/04/06,Michno: Forgotten Fights,-783875.5381,2229852.972,Arapaho,,,,"3","2","0","2",0,"0",-105.6424957302,42.7077794068
"548",1869/09/14,1869/09/14,"22",Popo Agie,,Wyoming,WY-1869/09/14,Michno: Encyclopedia,-1016218.626,2289120.581,Lakota Sioux,,,,"4","2","0","2",0,"0",-108.5671744620,42.9921923403
"549",1869/12/01,1869/12/01,"23",Horseshoe Creek,,Wyoming,WY-1869/12/01,Michno: Encyclopedia,-768124.3173,2208191.422,Lakota Sioux,,,,"4","0","0","0",,"5",-105.4236872080,42.5290673512
"550",1870/05/04,1870/05/04,"24",Miner's Delight,,Wyoming,WY-1870/05/04,Michno: Encyclopedia,-1042310.541,2259490.78,Arapaho,,,,"3","1","7","8",87.5,"9",-108.8367722420,42.6982639990
"551",1874/02/09,1874/02/09,"12",Cottonwood Creek,,Wyoming,WY-1874/02/09,Michno: Forgotten Fights,-769101.811,2185531.791,Lakota Sioux,Arapaho,,,"3","2","0","2",0,"0",-105.4081697135,42.3265210226
"552",1874/07/04,1874/07/04,"25",Snake Mountain,,Wyoming,WY-1874/07/04,Michno: Encyclopedia,-943249.7118,2312559.081,Arapaho,Lakota Sioux,Cheyenne,,"3","3","25","28",89.28571429,"9",-107.7097555640,43.2835691137
"553",1876/06/09,1876/06/09,"13",Prairie Dog Creek/ Tongue River,,Wyoming,MT-1876/06/09,Michno: Forgotten Fights,-847191.5115,2483116.866,Santee Sioux,,,,"4","0","2","2",100,"10",-106.7666526763,44.9043411873
"554",1876/07/07,1876/07/07,"14",Sibley's Scout,,Wyoming,WY-1876/07/07,Michno: Forgotten Fights,-882015.2968,2470453.671,Santee Sioux,Cheyenne,,,"4","0","1","1",100,"10",-107.1863557885,44.7552946453
"555",1876/08/01,1876/08/01,"15",Heck Reel's Wagon Train,,Wyoming,WY-1876/08/01,Michno: Forgotten Fights,-779654.4732,2211913.446,Lakota Sioux,,,,"4","1","0","1",0,"0",-105.5687798081,42.5519076746
"556",1876/11/25,1876/11/25,"26",Red Fork Powder River,,Wyoming,WY-1876/11/25,Michno: Encyclopedia,-881336.6936,2370049.741,Cheyenne,,,,"3","6","40","46",86.95652174,"9",-107.0306932813,43.8612351552
"557",1878/09/12,1878/09/12,"27",Snake River,,Wyoming,WY-1878/09/12,Michno: Encyclopedia,-1149331.615,2402775.193,Bannock,,,,"3","0","8","8",100,"10",-110.4014015607,43.8314715020
"558",1882/04/29,1882/04/29,"28",Fort Washakie,,Wyoming,WY-1882/04/29,Michno: Encyclopedia,-1022409.928,2304156.6,Shoshone,,,,"3","1","1","2",50,"5",-108.6674799367,43.1182798192
