Office,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,year,,,,
"Oregon City, OR",192,27619.17,29,4273.89,,,,,,,,,,,,,,,1869,,,,
"Roseburg, OR",215,32164.76,32,4911.89,,,,,,,,,,,,,,,1869,,,,
"La Grande, OR",77,11112.11,2,320,,,,,,,,,,,,,,,1869,,,,
"Olympia, WA",165,25664.65,125,19211.58,,,,,,,,,,,,,,,1869,,,,
"Vancouver, WA",129,19902.8,100,15818.44,,,,,,,,,,,,,,,1869,,,,
"Topeka, KS",387,32489.15,196,28840.87,,,,,,,,,,,,,,,1869,,,,
"Humboldt, KS",293,31183.84,92,14011.1,,,,,,,,,,,,,,,1869,,,,
"Junction City, KS",1136,165464.22,106,15667.68,,,,,,,,,,,,,,,1869,,,,
"Omaha, NE",1150,105693.89,117,17259.49,,,,,,,,,,,,,,,1869,,,,
"Beatrice, NE",768,79593.04,94,14029.81,,,,,,,,,,,,,,,1869,,,,
"Lincoln, NE",1483,120369.13,56,8778.78,,,,,,,,,,,,,,,1869,,,,
"Dakota City, NE",476,74383.94,7,1120,,,,,,,,,,,,,,,1869,,,,
"Nebraska City, NE",,,7,1029.43,,,,,,,,,,,,,,,1869,,,,
"Santa Fe, NM",6,938.23,,,,,,,,,,,,,,,,,1869,,,,
"Denver, CO",61,5449.49,57,8837.48,,,,,,,,,,,,,,,1869,,,,
"Central City, CO",7,560,,,,,,,,,,,,,,,,,1869,,,,
"Vermillion, SD",523,81242.05,28,4391.95,,,,,,,,,,,,,,,1869,,,,
"Carson City, NV",7,1100.01,,,,,,,,,,,,,,,,,1869,,,,
"Austin, NV",8,1280,,,,,,,,,,,,,,,,,1869,,,,
"Boise, ID",53,7171.55,,,,,,,,,,,,,,,,,1869,,,,
"Helena, MT",48,7632.28,,,,,,,,,,,,,,,,,1869,,,,
"Salt Lake City, UT",661,96764.65,,,,,,,,,,,,,,,,,1869,,,,
"Chillicothe, OH",6,439.26,10,599.11,,,,,,,,,,,,,,,1870,,,,
"Springfield, IL",,,2,78.16,,,,,,,,,,,,,,,1870,,,,
"Boonville, MO",1362,107471.54,99,7935.51,,,,,,,,,,,,,,,1870,,,,
"Ironton, MO",972,105873.77,4,298.21,,,,,,,,,,,,,,,1870,,,,
"Springfield, MO",1700,188916.58,63,5509.95,,,,,,,,,,,,,,,1870,,,,
"Montgomery, AL",1691,154042.19,,,,,,,,,,,,,,,,,1870,,,,
"Huntsville, AL",468,44330.35,,,,,,,,,,,,,,,,,1870,,,,
"Mobile, AL",416,45800.86,,,,,,,,,,,,,,,,,1870,,,,
"Jackson, MS",1109,100805.64,,,,,,,,,,,,,,,,,1870,,,,
"New Orleans, LA",711,90510.16,,,,,,,,,,,,,,,,,1870,,,,
"Detroit, MI",150,20461.31,26,2640,,,,,,,,,,,,,,,1870,,,,
"East Saginaw, MI",232,26087.76,61,7064.53,,,,,,,,,,,,,,,1870,,,,
"Ionia, MI",1085,42589.32,156,17246.46,,,,,,,,,,,,,,,1870,,,,
"Marquette, MI",20,3106.84,12,1767.58,,,,,,,,,,,,,,,1870,,,,
"Traverse City, MI",284,29580.23,97,14319.36,,,,,,,,,,,,,,,1870,,,,
"Little Rock, AR",1179,117800.84,,,,,,,,,,,,,,,,,1870,,,,
"Washington, AR",929,90792.18,,,,,,,,,,,,,,,,,1870,,,,
"Clarksville, AR",2388,223146,,,,,,,,,,,,,,,,,1870,,,,
"Tallahassee, FL",678,60778.1,,,,,,,,,,,,,,,,,1870,,,,
"Des Moines, IA",20,1245.07,40,2958.04,,,,,,,,,,,,,,,1870,,,,
"Council Bluffs, IA",25,1861.57,45,3521.12,,,,,,,,,,,,,,,1870,,,,
"Fort Dodge, IA",490,40781.72,136,19246.39,,,,,,,,,,,,,,,1870,,,,
"Sioux City, IA",1514,146114.46,29,3926.57,,,,,,,,,,,,,,,1870,,,,
"Menasha, WI",95,9320.35,46,4143.25,,,,,,,,,,,,,,,1870,,,,
"St. Croix Falls, WI",372,41943.97,84,9346.55,,,,,,,,,,,,,,,1870,,,,
"Stevens Point, WI",94,7453.5,38,3427.47,,,,,,,,,,,,,,,1870,,,,
"La Crosse, WI",555,63059.02,349,33338.8,,,,,,,,,,,,,,,1870,,,,
"Bayfield, WI",,,,,,,,,,,,,,,,,,,1870,,,,
"Eau Claire, WI",270,34019.05,93,11108.46,,,,,,,,,,,,,,,1870,,,,
"Taylors Falls, MN",381,41695.63,29,4053.03,,,,,,,,,,,,,,,1870,,,,
"St. Cloud, MN",502,63755.1,209,31640.08,,,,,,,,,,,,,,,1870,,,,
"Jackson, MN",429,45474.08,671,94501.37,,,,,,,,,,,,,,,1870,,,,
"New Ulm, MN",612,55743.55,340,37518.62,,,,,,,,,,,,,,,1870,,,,
"Litchfield, MN",542,43315.2,340,41301.39,,,,,,,,,,,,,,,1870,,,,
"Alexandria, MN",499,74669.7,11,1721.99,,,,,,,,,,,,,,,1870,,,,
"Duluth, MN",57,7196.7,4,639.8,,,,,,,,,,,,,,,1870,,,,
"San Francisco, CA",117,17571.71,27,4159.63,,,,,,,,,,,,,,,1870,,,,
"Marysville, CA",71,9287.75,56,8792.79,,,,,,,,,,,,,,,1870,,,,
"Humboldt, CA",73,11489.49,5,800,,,,,,,,,,,,,,,1870,,,,
"Stockton, CA",130,19389.88,45,6908.45,,,,,,,,,,,,,,,1870,,,,
"Visalia, CA",48,5937.28,21,3239.17,,,,,,,,,,,,,,,1870,,,,
"Sacramento, CA",29,2876.02,17,2479.52,,,,,,,,,,,,,,,1870,,,,
"Los Angeles, CA",11,1689.39,,,,,,,,,,,,,,,,,1870,,,,
"Oregon City, OR",289,40353.13,43,6087.33,,,,,,,,,,,,,,,1870,,,,
"Roseburg, OR",303,43997.62,56,8615.43,,,,,,,,,,,,,,,1870,,,,
"La Grande, OR",51,7529.92,4,640,,,,,,,,,,,,,,,1870,,,,
"Olympia, WA",194,30684.5,72,11366.9,,,,,,,,,,,,,,,1870,,,,
"Vancouver, WA",194,30552.45,62,9543.78,,,,,,,,,,,,,,,1870,,,,
"Topeka, KS",517,35255.53,55,7613.65,,,,,,,,,,,,,,,1870,,,,
"Humboldt, KS",535,63646.17,67,10081.3,,,,,,,,,,,,,,,1870,,,,
"Junction City, KS",4022,547463.72,139,19410.47,,,,,,,,,,,,,,,1870,,,,
"West Point, NE",505,60961.74,76,11071.32,,,,,,,,,,,,,,,1870,,,,
"Beatrice, NE",1139,159501.74,108,15847.41,,,,,,,,,,,,,,,1870,,,,
"Lincoln, NE",2019,160510.66,83,12560.54,,,,,,,,,,,,,,,1870,,,,
"Dakota City, NE",540,86275.94,10,1294.6,,,,,,,,,,,,,,,1870,,,,
"Grand Island, NE",399,31642.82,8,1249.55,,,,,,,,,,,,,,,1870,,,,
"Santa Fe, NM",,,,,,,,,,,,,,,,,,,1870,,,,
"Denver, CO",592,65797.27,76,11669.12,,,,,,,,,,,,,,,1870,,,,
"Central City, CO",24,3187.32,,,,,,,,,,,,,,,,,1870,,,,
"Vermillion, SD",574,89587.51,20,3200,,,,,,,,,,,,,,,1870,,,,
"Carson City, NV",20,3109.09,9,1320,,,,,,,,,,,,,,,1870,,,,
"Austin, NV",3,480,,,,,,,,,,,,,,,,,1870,,,,
"Aurora, NV",29,4572.67,,,,,,,,,,,,,,,,,1870,,,,
"Boise, ID",51,6363.26,,,,,,,,,,,,,,,,,1870,,,,
"Helena, MT",212,30923.21,,,,,,,,,,,,,,,,,1870,,,,
"Salt Lake City, UT",233,29647.02,,,,,,,,,,,,,,,,,1870,,,,
"Indianapolis, IN",2,120,,,,,,,,,,,,,,,,,1870,,,,
"Chillicothe, OH",14,880,5,261.05,,,,,,,,,,,,,,,1871,,,,
"Springfield, IL",,,,,,,,,,,,,,,,,,,1871,,,,
"Indianapolis, IN",1,40,,,,,,,,,,,,,,,,,1871,,,,
"Boonville, MO",773,77627.32,311,30358.37,,,,,2098.16,,,,,,,,,,1871,,,,
"Ironton, MO",491,54791.31,65,5893.01,,,,,745.31,,,,,,,,,,1871,,,,
"Springfield, MO",1113,127102.8,295,26741.28,,,,,1347.62,,,,,,,,,,1871,,,,
"Montgomery, AL",809,72021.3,,,,,,,,,,,,,,,,,1871,,,,
"Huntsville, AL",358,33343.68,,,,,,,599.87,,,,,,,,,,1871,,,,
"Mobile, AL",218,23935.93,,,,,,,257.19,,,,,,,,,,1871,,,,
"Jackson, MS",782,70780.32,,,,,,,,,,,,,,,,,1871,,,,
"New Orleans, LA",848,111320.03,,,,,,,490.26,,,,,,,,,,1871,,,,
"Natchitoches, LA",185,21181.32,,,,,,,,,,,,,,,,,1871,,,,
"Detroit, MI",182,22952.45,60,7601.55,,,,,,,,,,,,,,,1871,,,,
"East Saginaw, MI",161,17161.15,103,12688.64,,,,,4896.46,,,,,,,,,,1871,,,,
"Ionia, MI",585,73141.6,301,32388.78,,,,,4926.62,,,,,,,,,,1871,,,,
"Marquette, MI",61,8428.01,10,1394.48,,,,,,,,,,,,,,,1871,,,,
"Traverse City, MI",573,64191.77,206,29647.5,,,,,1576.79,,,,,,,,,,1871,,,,
"Little Rock, AR",1524,147678.52,11,824.55,,,,,,,,,,,,,,,1871,,,,
"Washington, AR",247,25536.66,,,,,,,,,,,,,,,,,1871,,,,
"Clarksville, AR",2313,144724.9,,,,,,,,,,,,,,,,,1871,,,,
"Camden, AR",416,42297.21,,,,,,,150,,,,,,,,,,1871,,,,
"Dardanelle, AR",71,6784.45,,,,,,,,,,,,,,,,,1871,,,,
"Tallahassee, FL",217,24969.55,,,,,,,,,,,,,,,,,1871,,,,
"Des Moines, IA",19,1291.89,21,1784.59,,,,,,,,,,,,,,,1871,,,,
"Council Bluffs, IA",55,5364.5,29,2198.64,,,,,,,,,,,,,,,1871,,,,
"Fort Dodge, IA",327,26386.94,230,27100.44,,,,,,,,,,,,,,,1871,,,,
"Sioux City, IA",1442,153598.35,69,8842.5,,,,,13192.58,,,,,,,,,,1871,,,,
"Menasha, WI",132,15038.45,54,5124.19,,,,,250,,,,,,,,,,1871,,,,
"St. Croix Falls, WI",290,30123.33,121,13460.1,,,,,,,,,,,,,,,1871,,,,
"Stevens Point, WI",101,9046.27,55,4780.44,,,,,,,,,,,,,,,1871,,,,
"La Crosse, WI",427,47069.88,218,22807.93,,,,,,,,,,,,,,,1871,,,,
"Bayfield, WI",3,400,,,,,,,,,,,,,,,,,1871,,,,
"Eau Claire, WI",220,28329.5,101,13352.05,,,,,,,,,,,,,,,1871,,,,
"Taylors Falls, MN",286,31740.08,39,4869.4,,,,,600,,,,,,,,,,1871,,,,
"St. Cloud, MN",619,70663.88,282,40396.63,,,,,1799.07,,,,,,,,,,1871,,,,
"Jackson, MN",856,100582.88,548,78506.25,,,,,,,,,,,,,,,1871,,,,
"New Ulm, MN",742,84305.84,341,39272.96,,,,,,,,,,,,,,,1871,,,,
"Litchfield, MN",473,41787.22,217,22393.25,,,,,,,,,,,,,,,1871,,,,
"Alexandria, MN",851,123481.8,26,4061.57,,,,,,,,,,,,,,,1871,,,,
"Duluth, MN",91,11532.74,1,132.26,,,,,700,,,,,,,,,,1871,,,,
"San Francisco, CA",239,33863.17,76,11078.09,,,,,1499.89,,,,,,,,,,1871,,,,
"Marysville, CA",211,26948.46,28,4027.07,,,,,,,,,,,,,,,1871,,,,
"Humboldt, CA",89,13825.75,4,627.32,,,,,1700,,,,,,,,,,1871,,,,
"Stockton, CA",345,48839.57,65,9747.09,,,,,,,,,,,,,,,1871,,,,
"Visalia, CA",68,8470.38,32,4900.06,,,,,,,,,,,,,,,1871,,,,
"Sacramento, CA",264,33075.34,6,631.61,,,,,,,,,,,,,,,1871,,,,
"Susanville, CA",10,1600,1,120,,,,,200,,,,,,,,,,1871,,,,
"Shasta, CA",25,2968.85,,,,,,,599.58,,,,,,,,,,1871,,,,
"Los Angeles, CA",23,3140.22,,,,,,,538.58,,,,,,,,,,1871,,,,
"Oregon City, OR",260,31522.03,76,11205.63,,,,,5580.76,,,,,,,,,,1871,,,,
"Roseburg, OR",253,33862.86,59,9044.83,,,,,4214.14,,,,,,,,,,1871,,,,
"La Grande, OR",137,18996.37,18,2880,,,,,,,,,,,,,,,1871,,,,
"Olympia, WA",291,41653.9,45,7094.66,,,,,,,,,,,,,,,1871,,,,
"Vancouver, WA",327,42687.33,56,8827.24,,,,,4934.5,,,,,,,,,,1871,,,,
"Topeka, KS",849,75118.95,94,11920.54,,,,,,,,,,,,,,,1871,,,,
"Humboldt, KS",343,32776.89,68,9825.48,,,,,200,,,,,,,,,,1871,,,,
"Junction City, KS",2344,316537.3,79,9996.25,,,,,,,,,,,,,,,1871,,,,
"Concordia, KS",3443,523270.01,36,4047.23,,,,,7736.05,,,,,,,,,,1871,,,,
"Augusta, KS",1715,232521.91,10,1547.45,,,,,883.13,,,,,,,,,,1871,,,,
"Salina, KS",662,82957.34,22,3009.44,,,,,,,,,,,,,,,1871,,,,
"West Point, NE",490,56774.36,110,13316.99,,,,,9348.49,,,,,,,,,,1871,,,,
"Beatrice, NE",1041,138413.67,157,23774.94,,,,,5384.97,,,,,,,,,,1871,,,,
"Lincoln, NE",2879,306695.53,138,19855.07,,,,,24775.24,,,,,,,,,,1871,,,,
"Dakota City, NE",551,85800.47,16,2294.94,,,,,2396.32,,,,,,,,,,1871,,,,
"Grand Island, NE",1100,128299.99,15,1431.06,,,,,590.73,,,,,,,,,,1871,,,,
"Santa Fe, NM",151,23155.6,,,,,,,,,,,,,,,,,1871,,,,
"Denver, CO",634,79734.52,75,11216.31,,,,,,,,,,,,,,,1871,,,,
"Central City, CO",22,3033.72,,,,,,,,,,,,,,,,,1871,,,,
"Pueblo, CO",104,16013.07,13,2006.57,,,,,,,,,,,,,,,1871,,,,
"Springfield, SD",28,4366.41,,,,,,,,,,,,,,,,,1871,,,,
"Vermillion, SD",787,123006.21,33,5199.05,,,,,5370.89,,,,,,,,,,1871,,,,
"Pembina, ND",46,7270.17,,,,,,,188.13,,,,,,,,,,1871,,,,
"Carson City, NV",35,5190.66,,,,,,,188.28,,,,,,,,,,1871,,,,
"Austin, NV",2,320,,,,,,,,,,,,,,,,,1871,,,,
"Aurora, NV",21,3334.81,1,160,,,,,,,,,,,,,,,1871,,,,
"Boise, ID",130,19643.87,,,,,,,,,,,,,,,,,1871,,,,
"Helena, MT",309,48338.78,,,,,,,2338.73,,,,,,,,,,1871,,,,
"Salt Lake City, UT",292,46509.56,,,,,,,338.87,,,,,,,,,,1871,,,,
"Cheyenne, WY",8,880,,,,,,,,,,,,,,,,,1871,,,,
"Chillicothe, OH",14,1060.74,4,256.57,,,,,,,,,,,,,,,1872,,,,
"Springfield, IL",1,28.94,2,80,,,,,,,,,,,,,,,1872,,,,
"Indianapolis, IN",,,,,,,,,,,,,,,,,,,1872,,,,
"Boonville, MO",655,63605.28,251,24728.97,,,,,700,,,,,,,,,,1872,,,,
"Ironton, MO",456,51048.39,105,12715.24,,,,,1002.75,,,,,,,,,,1872,,,,
"Springfield, MO",665,68850.07,359,35576.74,,,,,970,,,,,,,,,,1872,,,,
"Montgomery, AL",776,69095.71,8,598.51,,,,,300.03,,,,,,,,,,1872,,,,
"Huntsville, AL",432,42993.85,12,966.5,,,,,,,,,,,,,,,1872,,,,
"Mobile, AL",436,50672.8,,,,,,,,,,,,,,,,,1872,,,,
"Jackson, MS",1375,136700.68,9,538.6,,,,,,,,,,,,,,,1872,,,,
"New Orleans, LA",635,81733.03,9,692.14,,,,,2257.26,,,,,,,,,,1872,,,,
"Natchitoches, LA",557,60115.31,,,,,,,801.02,,,,,,,,,,1872,,,,
"Detroit, MI",112,13490.2,44,5575.01,,,,,474.87,,,,,,,,,,1872,,,,
"East Saginaw, MI",146,19471.43,98,11773.22,,,,,7196.06,,,,,,,,,,1872,,,,
"Ionia, MI",374,40121.62,402,43159.2,,,,,12422.76,,,,,,,,,,1872,,,,
"Marquette, MI",77,11450.18,4,529.5,,,,,1800,,,,,,,,,,1872,,,,
"Traverse City, MI",446,46818.94,298,44308.71,,,,,2120.48,,,,,,,,,,1872,,,,
"Little Rock, AR",1140,109043.89,72,3947.1,,,,,796.23,,,,,,,,,,1872,,,,
"Washington, AR",,,,,,,,,,,,,,,,,,,1872,,,,
"Harrison, AR",941,98859.24,,,,,,,750,,,,,,,,,,1872,,,,
"Camden, AR",540,57996.75,,,,,,,300,,,,,,,,,,1872,,,,
"Dardanelle, AR",1097,100723.28,,,,,,,2816.72,,,,,,,,,,1872,,,,
"Tallahassee, FL",696,80779.8,23,1287.13,,,,,1538.23,,,,,,,,,,1872,,,,
"Des Moines, IA",16,883.64,38,3519.47,,,,,,,,,,,,,,,1872,,,,
"Council Bluffs, IA",50,4294.08,20,1517.35,,,,,,,,,,,,,,,1872,,,,
"Fort Dodge, IA",232,20234.52,164,17104.11,,,,,995.14,,,,,,,,,,1872,,,,
"Sioux City, IA",2229,239205.11,99,9993.04,,,,,16175.93,,,,,,,,,,1872,,,,
"Menasha, WI",104,10141.35,39,3395.74,,,,,599.55,,,,,,,,,,1872,,,,
"St. Croix Falls, WI",295,33387.61,141,13975.74,,,,,1050,,,,,,,,,,1872,,,,
"Stevens Point, WI",227,22345.58,49,3915.72,,,,,389.55,,,,,,,,,,1872,,,,
"La Crosse, WI",381,40707.41,353,37613.24,,,,,1184.89,,,,,,,,,,1872,,,,
"Bayfield, WI",14,1354.84,3,480,,,,,400,,,,,,,,,,1872,,,,
"Eau Claire, WI",346,44226.46,78,10434.24,,,,,1125.73,,,,,,,,,,1872,,,,
"Taylors Falls, MN",181,20541.23,72,8963.69,,,,,500,,,,,,,,,,1872,,,,
"St. Cloud, MN",492,58255.82,311,43027.92,,,,,1889.35,,,,,,,,,,1872,,,,
"Jackson, MN",1077,129782.06,441,59468.92,,,,,6904.58,,,,,,,,,,1872,,,,
"New Ulm, MN",936,113981.99,303,30728.55,,,,,2615.94,,,,,,,,,,1872,,,,
"Litchfield, MN",475,45286.61,286,25598.03,,,,,2971.5,,,,,,,,,,1872,,,,
"Alexandria, MN",581,76284.7,83,12969.75,,,,,3454.06,,,,,,,,,,1872,,,,
"Duluth, MN",82,9766.41,,,,,,,2172.23,,,,,,,,,,1872,,,,
"San Francisco, CA",149,21527.3,42,5643.24,,,,,4268.27,,,,,,,,,,1872,,,,
"Marysville, CA",165,18892.14,26,4054.27,,,,,5082.99,,,,,,,,,,1872,,,,
"Humboldt, CA",41,5701.97,8,1249.27,,,,,600,,,,,,,,,,1872,,,,
"Stockton, CA",273,40425.43,38,5774.65,,,,,9828.92,,,,,,,,,,1872,,,,
"Visalia, CA",78,9474.3,28,4262.58,,,,,1550,,,,,,,,,,1872,,,,
"Sacramento, CA",157,16512.89,3,240,,,,,1196.64,,,,,,,,,,1872,,,,
"Susanville, CA",106,16387.57,1,120,,,,,1200,,,,,,,,,,1872,,,,
"Shasta, CA",49,4871.87,,,,,,,,,,,,,,,,,1872,,,,
"Los Angeles, CA",3,396.47,,,,,,,1185.04,,,,,,,,,,1872,,,,
"Oregon City, OR",360,39595.11,90,12925.29,,,,,5453.74,,,,,,,,,,1872,,,,
"Roseburg, OR",313,44258.3,74,11202.46,,,,,4356.69,,,,,,,,,,1872,,,,
"La Grande, OR",122,17169.57,19,2912.93,,,,,1763.87,,,,,,,,,,1872,,,,
"Olympia, WA",222,24688.38,30,4677.39,,,,,8186.34,,,,,,,,,,1872,,,,
"Vancouver, WA",181,18277.84,35,5471.72,,,,,2736.22,,,,,,,,,,1872,,,,
"Walla Walla, WA",105,13230.84,44,6626.28,,,,,6798.3,,,,,,,,,,1872,,,,
"Topeka, KS",582,51325.31,108,11571.78,,,,,2406.33,,,,,,,,,,1872,,,,
"Humboldt, KS",58,5715.5,57,7391.84,,,,,700,,,,,,,,,,1872,,,,
"Neodesha, KS",20,1883.5,22,2947.48,,,,,750,,,,,,,,,,1872,,,,
"Independence, KS",98,11081.24,30,3836,,,,,900,,,,,,,,,,1872,,,,
"Concordia, KS",4826,715953.36,155,17946.44,,,,,25627.66,,,,,,,,,,1872,,,,
"Augusta, KS",655,87481.67,6,931.56,,,,,3418.44,,,,,,,,,,1872,,,,
"Salina, KS",2295,277107.47,122,16157.06,,,,,5479.69,,,,,,,,,,1872,,,,
"Wichita, KS",573,78711.5,13,1960,,,,,6051.05,,,,,,,,,,1872,,,,
"West Point, NE",262,34120.09,132,16771.77,,,,,4349.34,,,,,,,,,,1872,,,,
"Beatrice, NE",1187,152823.8,256,39176.71,,,,,14132.88,,,,,,,,,,1872,,,,
"Lincoln, NE",2642,275287.65,197,27498.75,,,,,34537.78,,,,,,,,,,1872,,,,
"Dakota City, NE",373,67581.08,36,5530.07,,,,,1484.48,,,,,,,,,,1872,,,,
"Grand Island, NE",1493,176653.7,29,2469.22,,,,,6186.88,,,,,,,,,,1872,,,,
"Santa Fe, NM",10,1377.58,,,,,,,,,,,,,,,,,1872,,,,
"Denver, CO",242,30061.53,52,7900.36,,,,,7180.27,,,,,,,,,,1872,,,,
"Central City, CO",13,2070.85,,,,,,,392.9,,,,,,,,,,1872,,,,
"Pueblo, CO",91,14287.01,18,2680,,,,,2891.35,,,,,,,,,,1872,,,,
"Fairplay, CO",1,160,,,,,,,,,,,,,,,,,1872,,,,
"Springfield, SD",80,12273.71,2,328.61,,,,,1595.05,,,,,,,,,,1872,,,,
"Vermillion, SD",910,142403.62,70,11128.02,,,,,7138.01,,,,,,,,,,1872,,,,
"Pembina, ND",16,2560,,,,,,,194.97,,,,,,,,,,1872,,,,
"Carson City, NV",16,2158.66,2,240,,,,,196.74,,,,,,,,,,1872,,,,
"Austin, NV",27,3585.24,,,,,,,,,,,,,,,,,1872,,,,
"Aurora, NV",14,2119.88,1,120,,,,,400,,,,,,,,,,1872,,,,
"Boise, ID",28,3957.17,,,,,,,310.51,,,,,,,,,,1872,,,,
"Lewiston, ID",40,6316,,,,,,,,,,,,,,,,,1872,,,,
"Helena, MT",264,40766.26,,,,,,,5086.98,,,,,,,,,,1872,,,,
"Salt Lake City, UT",376,50495.91,,,,,,,4177.61,,,,,,,,,,1872,,,,
"Cheyenne, WY",13,1585.34,,,,,,,,,,,,,,,,,1872,,,,
"Prescott, AZ",8,1277.03,,,,,,,,,,,,,,,,,1872,,,,
"Chillicothe, OH",6,440,3,224.05,,,,,200,,,,,,,,,,1873,,,,
"Springfield, IL",,,,,,,,,,,,,,,,,,,1873,,,,
"Indianapolis, IN",,,,,,,,,,,,,,,,,,,1873,,,,
"Boonville, MO",343,35152.79,477,47962.78,,,,,899.76,,,,,,,,,,1873,,,,
"Ironton, MO",372,44937.3,217,24626.06,,,,,300,,,,,,,,,,1873,,,,
"Springfield, MO",383,40389.18,547,56172.77,,,,,1446.72,,,,,,,,,,1873,,,,
"Montgomery, AL",601,55523.61,7,439.02,,,,,3554.14,,,,,,,,,,1873,,,,
"Huntsville, AL",696,71839.35,55,4154.57,,,,,300,,,,,,,,,,1873,,,,
"Mobile, AL",354,46204.62,,,,,,,157.25,,,,,,,,,,1873,,,,
"Jackson, MS",841,88379.98,162,8590.66,,,,,,,,,,,,,,,1873,,,,
"New Orleans, LA",780,102513.84,4,318.4,,,,,900,,,,,,,,,,1873,,,,
"Natchitoches, LA",187,16648.14,,,,,,,2321.94,,,,,,,,,,1873,,,,
"Monroe, LA",232,18301.84,1,97.9,,,,,,,,,,,,,,,1873,,,,
"Detroit, MI",119,13984.42,69,8969.23,,,,,906.38,,,,,,,,,,1873,,,,
"East Saginaw, MI",85,10885.39,152,18419.23,,,,,5017.23,,,,,,,,,,1873,,,,
"Ionia, MI",418,49968.05,429,44115.09,,,,,10135.35,,,,,,,,,,1873,,,,
"Marquette, MI",181,19419.35,6,889,,,,,3480.31,,,,,,,,,,1873,,,,
"Traverse City, MI",740,82509.31,447,61314.86,,,,,1435.37,,,,,,,,,,1873,,,,
"Little Rock, AR",739,69482.71,50,3216.69,,,,,2101.42,,,,,,,,,,1873,,,,
"Washington, AR",,,,,,,,,,,,,,,,,,,1873,,,,
"Harrison, AR",843,95234.63,62,5119.15,,,,,1453.75,,,,,,,,,,1873,,,,
"Camden, AR",575,58735.6,60,3669.45,,,,,700,,,,,,,,,,1873,,,,
"Dardanelle, AR",245,22800.62,39,2713.89,,,,,1008,,,,,,,,,,1873,,,,
"Tallahassee, FL",293,33892.87,15,1024.24,,,,,1156.21,,,,,,,,,,1873,,,,
"Gainesville, FL",,,17,1112.45,,,,,,,,,,,,,,,1873,,,,
"Des Moines, IA",5,335.25,36,2836.71,,,,,,,,,,,,,,,1873,,,,
"Council Bluffs, IA",40,3587.86,42,3226.76,,,,,,,,,,,,,,,1873,,,,
"Fort Dodge, IA",109,9061.76,275,25131.25,,,,,3549.64,,,,,,,,,,1873,,,,
"Sioux City, IA",717,64402.45,388,44624.41,,,,,16064.5,,,,,,,,,,1873,,,,
"Menasha, WI",68,7915.42,51,4490.7,,,,,815.86,,,,,,,,,,1873,,,,
"St. Croix Falls, WI",245,26466.66,198,19047.88,,,,,781.95,,,,,,,,,,1873,,,,
"Wausau, WI",223,32703.35,70,6213.66,,,,,4100,,,,,,,,,,1873,,,,
"La Crosse, WI",394,41981.66,414,45845.72,,,,,763.24,,,,,,,,,,1873,,,,
"Bayfield, WI",17,1520,,,,,,,,,,,,,,,,,1873,,,,
"Eau Claire, WI",435,58405.48,120,15330.95,,,,,1850,,,,,,,,,,1873,,,,
"Taylors Falls, MN",120,12279.18,200,23697.78,,,,,269.23,,,,,,,,,,1873,,,,
"St. Cloud, MN",307,32851.87,462,62643.85,,,,,775.6,,,,,,,,,,1873,,,,
"Jackson, MN",720,84621.93,427,52697.13,,,,,8084.42,,,,,,,,,,1873,,,,
"New Ulm, MN",445,52069.6,184,18773.48,,,,,1922.13,,,,,,,,,,1873,,,,
"Litchfield, MN",453,46790.2,393,35999.4,,,,,2181.25,,,,,,,,,,1873,,,,
"Alexandria, MN",370,44809.17,251,39189.48,,,,,948.21,,,,,,,,,,1873,,,,
"Duluth, MN",132,13558.27,2,320,,,,,1039.1,,,,,,,,,,1873,,,,
"Oak Lake, MN",256,29683.84,,,,,,,200,,,,,,,,,,1873,,,,
"Redwood Falls, MN",377,40768.77,196,23067.97,,,,,1533.35,,,,,,,,,,1873,,,,
"San Francisco, CA",238,33502.57,35,5245.67,,,,,2347.37,,,,,,,,,,1873,,,,
"Marysville, CA",173,18930.24,134,21004.84,,,,,1721.68,,,,,,,,,,1873,,,,
"Humboldt, CA",49,7103.44,7,1080,,,,,800,,,,,,,,,,1873,,,,
"Stockton, CA",264,37808.28,45,6805.54,,,,,7868.42,,,,,,,,,,1873,,,,
"Visalia, CA",135,15825.96,39,4597.13,,,,,1750,,,,,,,,,,1873,,,,
"Sacramento, CA",183,19687.48,2,320,,,,,1150,,,,,,,,,,1873,,,,
"Susanville, CA",183,28184.77,2,280,,,,,3900,,,,,,,,,,1873,,,,
"Shasta, CA",31,4106.82,4,558.38,,,,,400.37,,,,,,,,,,1873,,,,
"Los Angeles, CA",35,4659.11,,,,,,,200,,,,,,,,,,1873,,,,
"Oregon City, OR",198,19735.63,95,13457.69,,,,,4133.47,,,,,,,,,,1873,,,,
"Roseburg, OR",257,34663.41,118,18083.45,,,,,3961.47,,,,,,,,,,1873,,,,
"La Grande, OR",118,14994.56,50,7917.55,,,,,1145.8,,,,,,,,,,1873,,,,
"Linkville, OR",14,1974.19,,,,,,,,,,,,,,,,,1873,,,,
"Olympia, WA",257,26846.3,45,6827.8,,,,,7078.25,,,,,,,,,,1873,,,,
"Vancouver, WA",106,9762.22,33,5189.9,,,,,1369.37,,,,,,,,,,1873,,,,
